"user_id","password","pwned"
"rwhite","H0tM3t@l!Weld!ng","False"
"thomaswong@watermail.sg","waterflow","True"
"twong","W@t3rFl0w!Plumb!ng","False"
"ursula.s@germanmail.de","coldair","True"
"uschmidt","C0ld@!r!HVAC_T3ch","False"
"victor.p@heavyequip.cl","bigtrucks","True"
"vperez","B!gTrucks!H3@vyEqu!p","False"
"wendy.davis@procure.au","bargainhunt","True"
"wdavis","B@rg@!nHunt!Pr0cur3","False"
"xander.w@woodmail.nz","woodwork","True"
"xwhite","W00dw0rk!C@rp3nt3r","False"
"yasmin.khan@techsupport.in","fixitfast","True"
"ykhan","F!x!tF@st!IT_SupP0rt","False"
"z.taylor@brickmail.za","bricklayer","True"
"ztaylor","Br!ckL@y3r!M@s0nry","False"
"zoe.lim@creative.ph","creativemind","True"
"zlim","Cr3@t!v3M!nd!MktC00rd","False"
"alex.v@email.ru","metalhead","True"
"avolkov","MetalHead#WeldCorp2024","False"
"ricardo.p@email.mx","futbolfan","True"
"rperez","FutbolFan#ElectriCo!","False"
"anya.p@mail.ru","gardenbliss","True"
"apetrova","GardenBliss!LandArchCo","False"
"mateo.it@outlook.com","techguy21","True"
"mperez","T3chGuy21#2023!","False"
"kenji.ai@yahoo.com","futuristic","True"
"knakamura","Futur!st!c#2023!","False"
"olivia.content@gmail.com","bookworm","True"
"odavies","B00kw0rm_2024#","False"
"lars.network@outlook.com","mybike","True"
"ljensen","MyB!k3_2023!","False"
"sofia.writer@gmail.com","nordiclights","True"
"ssvensson","N0rd!cL!ghts_2024!","False"
"chloe.pmtech@gmail.com","organizedlife","False"
"cwong","0rg@n!z3dL!f3_2024#","False"
"gustavo.mobile@protonmail.com","brazil2024","True"
"glima","Br@z!l2024#Dev!","False"
"maya.data@gmail.com","insights","True"
"msingh","!ns!ghts#2023Data","False"
"felix.embedded@yahoo.com","robotics","True"
"fmueller","R0b0t!cs_2024#","False"
"isabella.aiethic@gmail.com","fairness","True"
"ichen","F@!rn3ss_2023Eth!","False"
"kai.sre@outlook.com","uptimeguru","False"
"khansen","Upt!m3GurU_2024#","False"
"alex.schmidt@gmx.de","autobahn7","True"
"aschmidt","Aut0b@hn7!LPO","False"
"ndidi.okoro@outlook.com","lagoscity","True"
"nokoro","L@g0sC!ty#2024","False"
"isabella.santos@mail.pt","fadoSoul","False"
"isantos","F@d0S0ul!B3auty","False"
"thomas.muller@bluewin.ch","alpshike","False"
"tmuller","@lpsH!ke#W@tch","False"
"ricardo.s@mail.co","coffeelover","True"
"rsanchez","C0ff33L0v3r!H0m3","False"
"natalia.reg@yandex.com","numbersgame","True"
"nvolkov","NumbersGame!UniReg24","False"
"kenji.art@yahoo.co.jp","artisticmind","True"
"kyamamoto","ArtisticMind$HSArt","False"
"chloe.sped@gmail.com","patientheart","True"
"cdavis","PatientHeart!SPEDTeach","False"
"isabella.dean@hotmail.com","creativeflow","True"
"imoreno","CreativeFlow#DeanArts","False"
"ben.wong.fm@outlook.com","fixitguy","True"
"bwong","FixItGuy#UniFacMan","False"
"akiko.tanaka@example.com","cherryblossom","True"
"atanaka","Ch3rryBl0ss0m!","True"
"samuel.kimani@example.com","safarihunter","True"
"skimani","S@f@r!H_nt3r_K3","False"
"alex.johnson@example.com","footballfan","True"
"ajohnson","F00tb@llF@n_UK!","False"
"giorgio.bianchi@example.com","romanruins","True"
"gbianchi","R0m@nR_!ns_IT!","False"
"nina.muller@example.com","alpinelife","True"
"nmuller","@lp!n3L!f3_CH_24","False"
"pierre.dubois@laposte.net","mybikeride","True"
"pdubois","MyBik3R!de_Surg_!","False"
"michael.c@mail.com","scienceguy","True"
"mchen","Sc!enceGuy_R3s3arch_#","False"
"grace.a@email.ng","lagosgirl","True"
"gadebayo","L@gosG!rl_PHS_2024_","False"
"finn.o@mail.ie","rugbyfan","True"
"foconnell","R_ugbyF@n_S3c_23!","False"
"jasmine.s@outlook.in","mygarden","True"
"jsingh","MyG@rd3n_HRM@n_2024","False"
"alex.p@gmail.com","techgeek","True"
"apopescu","T3chG33k_B!0Eng_#24","False"
"chloe.wang@163.com","taichilove","True"
"cwang","T@!Ch!L0ve_Acu_2024!","False"
"elena.bricks@gmail.com","solidfound","True"
"erossi","S0l!dF0und_M@s0n","False"
"marcus.bim@outlook.com","digitalbuild","False"
"mjensen","D!g!t@lBu!ld_BIM!","False"
"alex.fm@yahoo.com","upkeepking","False"
"aivanov","Upk33pK!ng_F@c!l","False"
"daniel.urban@outlook.com","cityfuture","False"
"dwong","C!tyFutur3_Pl@n!","False"
"frank.m@gmx.de","beerGarden","False"
"fmuller","BeerGarden!Acct","False"
"jake.t@sales.com","golfSwing","False"
"jthompson","GolfSwing!Sales2024","False"
"kavi.s@analyst.in","cricketFan","False"
"ksingh","CricketFan@Analyse!","False"
"lena.p@service.com","myPonySparkle","False"
"lpopova","MyPonySparkle!CSR","False"
"nora.a@comp.ae","desertRose","True"
"nali","DesertRose!Cmplnc","False"
"oscar.r@ops.mx","mariachiMusic","False"
"orodriguez","MariachiMusic_Ops#","False"
"priya.p@risk.in","bollywoodFan","False"
"ppatel","BollywoodFan@Risk!24","False"
"quentin.l@science.fr","stargazing","True"
"qleroy","Stargazing#Research","False"
"ruby.c@design.cn","artLover","True"
"rchen","ArtLover!UXD2024","False"
"umar.k@invest.pk","equityGuru","False"
"ukhan","EquityGuru#InvestBnk","False"
"victoria.s@audit.de","accountingWhiz","False"
"vschmidt","Acc0untingWhiz!Audit","False"
"will.j@bank.us","fishingTrip","False"
"wjones","FishingTrip_B@nk2024","False"
"ximena.p@mortgage.es","homeSweetHome","True"
"xperez","HomeSweetHome!Mortg","False"
"zara.k@treasury.ae","financeGirl","False"
"zkhan","FinanceGirl_Trsry!23","False"
"anya.sharma@gmail.com","cricketfan21","False"
"ASha789","CricketFan21!ProjEng#","False"
"liam.oconnell@yahoo.com","guinnesslover","True"
"LOCon321","GuinnessLover_SiteSup!24","False"
"maria.rod@outlook.com","mydogchico","True"
"MRod456","MyDogChico_PM$2023","False"
"kenji.tanaka@gmail.com","sushilover","True"
"KTan123","SushiL0ver@ArchitecT!_2024","False"
"fatimah.am@hotmail.com","desertrose7","True"
"FAlM678","DesertRose7#QS_2024","False"
"dave.miller@gmail.com","truckguy88","False"
"DMil112","TruckGuy88!_HeavyOp$","False"
"sophie.d@outlook.com","parisdream","True"
"SDub901","ParisDream$BIM_Coord!23","False"
"jan.k@yahoo.com","mountainski","True"
"JKow234","MountainSki!_StructEng#","False"
"bella.g@gmail.com","gymratfit","False"
"IGar567","GymRatFit!_Safety_2024","False"
"li.wei@163.com","dragonfire","True"
"LWei890","DragonFire@Plan_Const!#","False"
"carlos.m@hotmail.com","footballmad","True"
"CMen111","FootballMad!_Foreman_23","False"
"priya.s@gmail.com","yogaqueen","True"
"PSin222","YogaQueen@Estim8r!_24","False"
"hiroshi.s@outlook.com","cherryblossom","True"
"HSat333","CherryBlossom#GeoEng_2024","False"
"chloe.smith@yahoo.com","surfboardsun","False"
"CSmi444","SurfBoardSun!Procure_23","False"
"ade.okoro@gmail.com","lagoscity","True"
"AOkoro555","LagosCity@ElecEng!Const","False"
"emily.chen@hotmail.com","gamergirl","True"
"EChen666","GamerGirl#CADTech_2024","False"
"marco.r@gmail.com","pizzalover","True"
"MRos777","PizzaLover!HVAC_Tech$","False"
"youssef.h@outlook.com","desertfalcon","True"
"YHas888","DesertFalcon@ConstWkr!24","False"
"minjoon.kim@gmail.com","stargazr","True"
"MJKim999","Stargazr#EnvEng_2023!","False"
"sven.h@yahoo.com","nordicski","True"
"SHans001","NordicSki!_Welder#2024","False"
"ben.davies@gmail.com","gardeningfun","True"
"BDav002","GardeningFun!_FacMan_23","False"
"aisha.k@hotmail.com","bookworm123","True"
"AKhan003","BookWorm123#MechEng!Const","False"
"diego.r@gmail.com","waterflow","True"
"DRam004","WaterFlow!_Plumber_2024$","False"
"lena.m@outlook.com","hikingtrails","True"
"LMull005","HikingTrails#SurveyTech!23","False"
"rajesh.g@gmail.com","powerup88","True"
"RGup006","PowerUp88!_Electrician#","False"
"anya.sharma.history@gmail.com","oldbooks1985","False"
"asharma_hist","OldBooks1985!UniEdu","False"
"mathwiz.mike@yahoo.com","calculusfan","True"
"mchen_math","CalculusFan#HSys2023","False"
"sofia.reads@outlook.com","readergal7","False"
"srodriguez_lib","ReaderGal7!LibraryNet","False"
"davidtechguy@gmail.com","techgeek22","True"
"dmiller_it","TechGeek22@EduSupport","False"
"emily.research@hotmail.com","labrat99","True"
"ewong_grad","LabRat99!ResearchUni","False"
"omar_artsdean@gmail.com","artlover123","True"
"ohassan_dean","ArtLover123#UniArts","False"
"isabella.teach@yahoo.com","happykids","True"
"irossi_elem","HappyKids!School23","False"
"kenji.science@outlook.com","chemistryfan","False"
"ktanaka_lab","ChemistryFan@LabNet","False"
"fatima.advice@gmail.com","guidancepal","False"
"fzahra_adv","GuidancePal!StudentSrv","False"
"liam.litprof@hotmail.com","oldpoems88","False"
"loconnell_lit","OldPoems88#AcademiaNet","False"
"chloe.admin@gmail.com","managementpro","False"
"cdubois_admin","ManagementPro!EduSys","False"
"raj.cleaner@yahoo.com","cleanwork1","False"
"rpatel_cust","CleanWork1@UnivFacil","False"
"elena.esl@outlook.com","languages101","True"
"epetrova_esl","Languages101!School","False"
"javier.pe@gmail.com","sportyguy23","True"
"jgomez_pe","SportyGuy23#SchoolGym","False"
"aisha.psyche@hotmail.com","mindgames","True"
"akhan_psy","MindGames!EduPsychNet","False"
"stefan.trades@gmail.com","skilledhands","False"
"smuller_voc","SkilledHands@VocTech","False"
"olivia.curriculum@yahoo.com","learnmore","True"
"odavis_curr","LearnMore!AcadDev24","False"
"wei.registrar@outlook.com","recordskeeper","False"
"wlin_reg","RecordsKeeper@UniReg","False"
"gabriel.art@gmail.com","creativemind","True"
"gsantos_art","CreativeMind!SchoolArt","False"
"maya.sped@hotmail.com","caringheart","True"
"msingh_sped","CaringHeart#SpEdNet","False"
"patrick.admit@gmail.com","futurestudents","False"
"pkelly_admit","FutureStudents!UniAdms","False"
"lena.nurse@yahoo.com","healthfirst","True"
"lschmidt_nurse","HealthFirst@SchoolCare","False"
"diego.counsel@outlook.com","goodlistener","True"
"dmorales_coun","GoodListener!StudentAid","False"
"sarah.edtech@gmail.com","edtechguru","True"
"sjohnson_edtech","EdTechGuru#SchoolIT","False"
"hiroshi.physics@hotmail.com","quantumleap","True"
"hnakamura_phys","QuantumLeap!UniPhysLab","False"
"fatma.alm@uaemail.ae","desertrose","True"
"falm","DesertRose!Bloom2023#UAE","False"
"oliver.g@mail.co.uk","myoldband","True"
"ogreen","MyOldBand!RockOn2024$","False"
"anya.singh@indiamail.in","bollywooddreams","True"
"asingh","BollywoodDreams!Stars2023#","False"
"aisha.khan@example.com","CricketFan","True"
"AKhanRN","CricketFan#2024!","False"
"hiroshi.t@example.com","Kyoto1985","False"
"HTanakaC","Kyoto1985@Heart!","False"
"maria.r@example.com","MyDogMax","True"
"MRodriMA","MyDogMax$2023#","False"
"priya.s@example.com","LotusFlower","True"
"PSharmaP","LotusFlower@Rx!24","False"
"c.wei@example.com","DragonBoat","True"
"CWeiLab","DragonBoat#Test!2024","False"
"samuel.m@example.com","AccraGhana","True"
"SMensahA","AccraGhana@Admin23!","False"
"lena.p@example.com","BalletDancer","True"
"LPetrovPT","BalletDancer!Physio#24","False"
"david.m@example.com","SurfingLife","True"
"DMillerR","SurfingLife@Xray!2024","False"
"fatima.h@example.com","HealthyFood","True"
"FAlHamadD","HealthyFood#Nutrition!23","False"
"carlos.g@example.com","RealMadrid","True"
"CGomezEP","RealMadrid*ER!2024","False"
"sophia.l@example.com","ReadingBooks","True"
"SLeeMRC","ReadingBooks$Records23","False"
"kwame.n@example.com","TechGeek!","False"
"KNkrumahBE","TechGeek!BioMed#2024","False"
"elena.p@example.com","MyCatLuna","False"
"EPopescuPC","MyCatLuna@Coord!2023","False"
"oliver.t@example.com","DataNerd","False"
"OTwistDA","DataNerd%Analytics!24","False"
"isabella.r@example.com","KidsFirst","True"
"IRossiP","KidsFirst@Peds!2024","False"
"mohammed.h@example.com","SafeCity","False"
"MHassanSG","SafeCity#Security!2023","False"
"gabriela.s@example.com","HelpingHands","True"
"GSilvaOT","HelpingHands@OT!2024","False"
"kenji.s@example.com","MountFuji","True"
"KSatoA","MountFuji#Anesth!23","False"
"chloe.d@example.com","ParisLove","True"
"CDuboisMR","ParisLove$Clinic!2024","False"
"daniel.k@example.com","PeopleMatter","True"
"DKimHR","PeopleMatter@HR!2024","False"
"sophie.m@example.com","Berlin1995","True"
"SMullerMB","Berlin1995#Billing!23","False"
"ahmed.r@example.com","DubaiDesert","True"
"ARashidFM","DubaiDesert%Facility!2024","False"
"jessica.w@example.com","HopeHeals","True"
"JWhiteON","HopeHeals@Onc!2024","False"
"luca.m@example.com","MindGames","True"
"LMarinoP","MindGames#Psyche!23","False"
"ben.lee.bioeng@gmail.com","RobotBuilder","False"
"blee","R0b0tBu!ld3r@BioM","False"
"fatima.khan.pc@yahoo.com","KindHeart","True"
"fkhan","K!ndH3art$Coord","False"
"noah.w.emt@protonmail.com","FirstAid","True"
"nwilliams","F!rstA!d$EMT24","False"
"aisha.bill@yahoo.com","MoneyFlow","True"
"aahmed","M0neyFl0w!Biller","False"
"daniel.data@gmail.com","AnalyzeIt","False"
"dwhite","An@lyzeIt!D@ta","False"
"emily.watson.md@gmail.com","HealHumans","False"
"ewatson","H3alHum@ns!GP#","False"
"diego.g@yahoo.com","footballfan","True"
"dgomez","F00tb@llF@n_Surg_!","False"
"elara.g@gmail.com","speakup","True"
"egreen","Spe@kUp_Ther@py_#","False"
"ahmed.h@outlook.com","desertrose","True"
"ahassan","D3sertR0se_Ur0l_24!","False"
"eva.n@seznam.cz","breatheasy","True"
"enovak","Br3@theE@sy_RT_2024","False"
"thando.m@gmail.com","proudafrica","False"
"tmkhize","Pr0ud@fr!ca_PHO_#1","False"
"jmillerfan@yahoo.com","ilovebaseball","True"
"JMILL02","!L0veBaseb@ll2024","False"
"mariag23@hotmail.com","vivamexico","True"
"MGarcia3","VivaMexico#123!","False"
"kenji.tanaka@outlook.jp","sushirolls","True"
"KTanakaIT","SushiR0lls!Sec2024","False"
"fatima.alfarsi@protonmail.ae","desertrose","True"
"FAFarsiWM","DesertR0se!WM2023","False"
"liam.oconnell@irishmail.ie","guinnesslover","True"
"LOConnellBM","GuinnessLover$2024!","False"
"sofia.petrova@mail.ru","mycatmisha","True"
"SPetrovaCO","MyC@tMisha#C0mpli@nce","False"
"davidkimds@gmail.com","kpopfanatic","True"
"DKimDS","KpopF@n@tic!D@t@","False"
"chloe.dubois@laposte.fr","parisjetaime","True"
"CDuboisRBA","P@risJetaime$2023","False"
"ricardo.silva@outlook.pt","futebolpaixao","True"
"RSilvaMA","FutebolP@ixao#1!","False"
"mei.lin.risk@qq.com","luckydragon88","True"
"MLinRMA","LuckyDr@gon88!Risk","False"
"sam.johnson.ib@gmail.com","stockmarketwiz","False"
"SJohnsonIB","St0ckM@rketWiz!Sec","False"
"elena.popescu@yahoo.ro","draculamylove","True"
"EPopescuFPS","DraculaMyL0ve#FPR","False"
"omar.hassan@mail.eg","pyramidpower","True"
"OHassanTOM","PyramidP0wer!T0ps","False"
"isabella.rossi@libero.it","venicebeauty","False"
"IRossiPB","VeniceB3auty$PB2024","False"
"naoise.k@gmail.com","greengrass","True"
"NKellyCA","Gr33nGr@ss!CA2023","False"
"kwame.nkrumah@africa.com","ghanarocks","True"
"KNkrumahMFO","GhanaR0cks!MF024","False"
"lena.schmidt@gmx.de","blackforest","True"
"LSchmidtFC","Bl@ckF0rest#C0ntr0l","False"
"javier.m@outlook.es","barcelonafc","True"
"JMoralesTFS","B@rcelonaFC$Trad3","False"
"priya.singh.om@india.com","spicymango","True"
"PSinghOM","SpicyM@ngo!Ops2023","False"
"alexandr.v@yandex.ru","siberianhusky","True"
"AVolkovQA","Siberi@nHusky#Qu@nt","False"
"chloe.davies.hr@btinternet.com","welshdragon","True"
"CDaviesHRBP","W3lshDr@gon!HR2024","False"
"hiroshi.sato@jpbank.com","cherryblossom","True"
"HSatoDT","Ch3rryBl0ss0m!Tr@de","False"
"sophie.martin@legal.fr","eiffeltower","True"
"SMartinSLC","EiffelT0wer#L3g@l","False"
"carlos.r.sys@gmail.com","texmexfood","True"
"CRodriguezSA","T3xM3xF00d!SysAdm","False"
"sofiarossi.manager@outlook.com","mycatluna","True"
"srossi1","MyCatLuna@Bank#2023","False"
"tanaka.kenji.tech@gmail.com","nintendo64","True"
"ktanaka5","nintendo64!ITCorp$23","False"
"mariar.customer@hotmail.com","familyfirst","True"
"mrodriguez4","FamilyFirst!Secure@Bank","False"
"david.miller.risk@protonmail.com","golfswing!","True"
"dmiller7","GolfSwing!RiskMgmt#2024","False"
"chloe.dubois.mktg@gmail.com","parisjetaime","True"
"cdubois8","ParisJeTaime#Mktg2023$","False"
"omar.hassan.comp@yahoo.com","desertrose","True"
"ohassan9","DesertRose!Compliance#23","False"
"isabellachen.inv@gmail.com","dragonfire","True"
"ichen10","DragonFire@Invest$$2023","False"
"alex.petrov.dev@mail.ru","linuxgeek","True"
"apetrov11","LinuxGeek!DevBank#2023","False"
"grace.kim.treasury@gmail.com","seoulcity","True"
"gkim12","SeoulCity!Treasury#2023","False"
"lena.schmidt.hr@gmail.com","mydogmax","True"
"lschmidt14","MyDogMax!HRBank#2023","False"
"carlos.r.audit@yahoo.com","soccerstar","True"
"crivera15","SoccerStar!Audit$$2023","False"
"hannah.white.quant@gmail.com","mathnerd!","True"
"hwhite16","MathNerd!QuantBank#23","False"
"samuel.green.pb@protonmail.com","luxurycars","True"
"sgreen17","LuxuryCars@PrivateBank#2023","False"
"olivia.wong.wm@gmail.com","goldenharvest","True"
"owong18","GoldenHarvest!WealthMgmt#23","False"
"noah.davies.pm@outlook.com","stockmarket","True"
"ndavies19","StockMarket!Portfolio#2023","False"
"fatima.khan.legal@gmail.com","justiceforall","True"
"fkhan20","JusticeForAll!LegalBank#23","False"
"george.popescu.ops@yahoo.com","fastcars!","True"
"gpopescu21","FastCars!OpsMgr@Bank#2023","False"
"emily.j.onboard@gmail.com","travelbug","True"
"ejohnson22","TravelBug!Onboard$$2023","False"
"hiroshi.sato.fraud@outlook.com","detectivedog","True"
"hsato23","DetectiveDog!Fraud#2023$","False"
"zara.ali.relate@gmail.com","trusttheprocess","True"
"zali24","TrustTheProcess!RelateBank#23","False"
"miguel.santos.corp@hotmail.com","myteamwin","True"
"msantos25","MyTeamWin!CorpBank#2023","False"
"isabelle.m.product@gmail.com","innovativeday","False"
"imartin26","InnovativeDay!Product#FinTech23","False"
"anya.sharma88@gmail.com","sunshine88","True"
"asharma3","Sunshine88!Retail","False"
"bcarter_mgr@outlook.com","golfswing99","True"
"bcarter7","GolfSwing99#Store","False"
"wei.chen.inv@yahoo.com","dragonheart","True"
"cwei22","DragonHeart!Inv_24","False"
"mariar_cash@gmail.com","familia2000","True"
"mrodriguez1","Familia2000#Cash","False"
"dgreen.visual@outlook.com","artlover77","True"
"dgreen5","ArtLover77!Visual","False"
"sophie.dubois.dm@gmail.com","parisjetaime","True"
"sdubois4","ParisJeTaime!DM_23","False"
"kenji.tanaka.ecom@yahoo.com","sushirollz","False"
"ktanaka9","SushiRollz#Ecom_JP","False"
"olivia.w.buyer@gmail.com","fashionista","True"
"owilliams2","Fashionista!Buy_24","False"
"marcusj.csr@outlook.com","musicman86","True"
"mjohnson6","MusicMan86#Service","False"
"fatima.zahra.stock@gmail.com","desertrose","True"
"fzahra11","DesertRose!Stock_FX","False"
"liam.lp@yahoo.com","celticpride","True"
"loconnell8","CelticPride!LP_IRL","False"
"isabella.rx@gmail.com","healthylife","True"
"irossi10","HealthyLife!Pharma","False"
"noahk.tech@outlook.com","gamerpro21","True"
"nkim14","GamerPro21#Elec_KR","False"
"chloe.apparel@gmail.com","stylequeen","True"
"cmiller1","StyleQueen!Apparel","False"
"rmorales.asstm@yahoo.com","mexicorules","True"
"rmorales17","MexicoRules!AsstMgr","False"
"emily.fulfill@gmail.com","bookworm22","True"
"eclark19","BookWorm22!Fulfill","False"
"omar.logistics@outlook.com","desertsky","True"
"ohassan20","DesertSky!Logistics","False"
"grace.lee.mkt@gmail.com","kpoplover","True"
"glee21","KPopLover!Mkt_2024","False"
"danielp.produce@yahoo.com","freshfruit","True"
"dpetrov23","FreshFruit!Produce","False"
"aisha.beauty@gmail.com","glamourgal","True"
"akhan24","GlamourGal!Beauty","False"
"finn.sports@outlook.com","footballfan","True"
"fanders25","FootballFan!Sports","False"
"elena.supervisor@gmail.com","balletdream","True"
"epopova26","BalletDream!Super","False"
"javier.hardware@yahoo.com","diyexpert","False"
"jgarcia27","DIYExpert!Hardware","False"
"lily.cashoffice@gmail.com","luckycat88","True"
"lwong28","LuckyCat88!CashOff","False"
"samuel.returns@outlook.com","retrogamez","True"
"sadams29","RetroGamez!Returns","False"
"junghoon.k@example.com","taekwondokid","True"
"jhkim","T@ekw0ndoK!d#2023","False"
"samira.k@example.com","spicymango","True"
"skhan","Sp!cyM@ngo#2023","False"
"carlos.m@example.com","beachlife","True"
"cmorales","B3achL!fe$2024","False"
"ayaan.a@example.com","cryptofan","True"
"aali","Cryp70F@n!2023","False"
"anya.sharma82@gmail.com","MangoLover","True"
"asharma01","MangoLover!2023edu","False"
"liamoconnellhist@yahoo.com","GuinnessFan","True"
"loconnellh","GuinnessFan#Hist2024!","False"
"david.chen.tech@protonmail.com","CodeNinja","True"
"dchenIT","CodeNinja!ITSupport23","False"
"principal.carter@yahoo.com","GolfDad","False"
"bcarterpr","GolfDad#Principal23!","False"
"elenarossi.art@gmail.com","PaintBrush","True"
"erossiart","PaintBrush$ArtHistUni!","False"
"sam.sci.teach@outlook.com","LabRat","True"
"sjohnsonsc","LabRat!Science2024#","False"
"chloe.admissions@gmail.com","TravelBug","True"
"cduboisadm","TravelBug@AdmissionsUni!","False"
"hiroshi.advisor@yahoo.com","ZenGarden","True"
"hsatoadv","ZenGarden#Advisor2023!","False"
"julian.physics@protonmail.com","StarGazer","True"
"jbrandtphy","StarGazer#ResearchUni24","False"
"sophie.lit@gmail.com","StoryTeller","True"
"smillereng","StoryTeller!EnglishEdu!","False"
"omar.hassan.dean@outlook.com","CommunityMan","False"
"ohassandean","CommunityMan#DeanStudents!","False"
"priya.curriculum@gmail.com","CreativeMind","True"
